Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,CustLat,CustLon,FactLat,FactLon,Distance_mi,BaseDays,LeadTime_days
3370,US-2022-156566-CHO-NUT-13000,01-10-2024,26-03-2028,First Class,156566,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,44.572,-122.0709,32.881893,-111.768036,977.7539138433775,2.955507827686755,1.878156845584732
3371,US-2022-115392-CHO-TRI-54000,01-10-2024,26-03-2028,Second Class,115392,United States,Cambridge,Massachusetts,2138,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,42.2115,-71.5301,32.076176,-81.088371,874.2163729317648,2.7484327458635294,2.6864779772827343
3372,US-2022-144771-CHO-SCR-58000,02-10-2024,26-03-2028,First Class,144771,United States,Hillsboro,Oregon,97123,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,44.572,-122.0709,32.881893,-111.768036,977.7539138433775,2.955507827686755,1.0
3373,US-2022-140375-CHO-SCR-58000,02-10-2024,27-03-2028,Second Class,140375,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,39.0639,-76.8021,32.881893,-111.768036,1987.037293847524,4.974074587695048,6.134816626318417
3374,US-2022-145121-CHO-MIL-31000,02-10-2024,28-03-2028,Standard Class,145121,United States,Middletown,Connecticut,6457,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,41.5978,-72.7554,32.076176,-81.088371,801.7479525100681,2.6034959050201363,5.351001172440513
3375,US-2022-125696-CHO-NUT-13000,02-10-2024,28-03-2028,Standard Class,125696,United States,Wilson,North Carolina,27893,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,35.6301,-79.8064,32.881893,-111.768036,1825.8065527420308,4.651613105484062,5.631292702927944
3376,US-2022-129917-CHO-NUT-13000,02-10-2024,25-03-2028,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.0
3377,US-2022-104493-CHO-FUD-51000,02-10-2024,30-03-2028,Standard Class,104493,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,2.8061015918460184
3378,US-2022-129917-CHO-SCR-58000,02-10-2024,25-03-2028,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,36.7783,-119.4179,32.881893,-111.768036,509.98328858254104,2.019966577165082,1.0
3379,US-2022-137008-CHO-FUD-51000,02-10-2024,30-03-2028,Standard Class,137008,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,40.2989,-74.521,32.881893,-111.768036,2110.827233452712,5.221654466905424,8.237254143122827
3380,US-2022-137008-CHO-TRI-54000,02-10-2024,30-03-2028,Standard Class,137008,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,40.2989,-74.521,32.076176,-81.088371,674.9905857011782,2.3499811714023564,2.942353995178244
3381,US-2022-140375-CHO-SCR-58000,02-10-2024,27-03-2028,Second Class,140375,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,39.0639,-76.8021,32.881893,-111.768036,1987.037293847524,4.974074587695048,6.70611944194033
3382,US-2022-119312-CHO-MIL-31000,02-10-2024,29-03-2028,Second Class,119312,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,6.336871293997524
3383,US-2022-128356-CHO-MIL-31000,02-10-2024,29-03-2028,Standard Class,128356,United States,Thornton,Colorado,80229,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,39.0598,-105.3111,32.076176,-81.088371,1438.0614881869485,3.876122976373897,5.984243689066618
3384,US-2022-137008-CHO-TRI-54000,02-10-2024,30-03-2028,Standard Class,137008,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,40.2989,-74.521,32.076176,-81.088371,674.9905857011782,2.3499811714023564,4.34656076775932
3385,US-2022-144771-CHO-MIL-31000,02-10-2024,26-03-2028,First Class,144771,United States,Hillsboro,Oregon,97123,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,44.572,-122.0709,32.076176,-81.088371,2352.2554698499116,5.704510939699823,4.307426903305741
3386,US-2022-129917-CHO-MIL-31000,02-10-2024,25-03-2028,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,2.779501460666993
3387,US-2022-157014-CHO-TRI-54000,03-10-2024,28-03-2028,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,40.3888,-82.7649,32.076176,-81.088371,581.4578987964325,2.162915797592865,1.5099420019592933
3388,US-2022-126137-CHO-TRI-54000,03-10-2024,30-03-2028,Standard Class,126137,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,8.139163078159688
3389,US-2022-157014-CHO-MIL-31000,03-10-2024,28-03-2028,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,40.3888,-82.7649,32.076176,-81.088371,581.4578987964325,2.162915797592865,2.8522246971912204
3390,US-2022-125178-CHO-MIL-31000,03-10-2024,31-03-2028,Standard Class,125178,United States,Reading,Pennsylvania,19601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,40.5908,-77.2098,32.076176,-81.088371,626.0421429510745,2.252084285902149,3.489374747775958
3391,US-2022-157014-CHO-SCR-58000,03-10-2024,28-03-2028,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,40.3888,-82.7649,32.881893,-111.768036,1679.6183425855836,4.359236685171167,3.097639499418369
3392,US-2022-157014-CHO-MIL-31000,03-10-2024,28-03-2028,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,40.3888,-82.7649,32.076176,-81.088371,581.4578987964325,2.162915797592865,1.520656242432191
3393,US-2022-168004-CHO-FUD-51000,04-10-2024,31-03-2028,Second Class,168004,United States,Warner Robins,Georgia,31088,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,33.0406,-83.6431,32.881893,-111.768036,1624.4377825438567,4.2488755650877135,4.189697274212211
3394,US-2022-134859-CHO-NUT-13000,04-10-2024,31-03-2028,Standard Class,134859,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,40.5908,-77.2098,32.881893,-111.768036,1970.9365605159846,4.9418731210319695,7.35227719808729
3395,US-2022-134859-CHO-MIL-31000,04-10-2024,31-03-2028,Standard Class,134859,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,40.5908,-77.2098,32.076176,-81.088371,626.0421429510745,2.252084285902149,4.95616017028507
3396,US-2022-121391-CHO-MIL-31000,04-10-2024,29-03-2028,First Class,121391,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,2.1218690971943897
3397,US-2022-133445-CHO-TRI-54000,05-10-2024,31-03-2028,Standard Class,133445,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,44.572,-122.0709,32.076176,-81.088371,2352.2554698499116,5.704510939699823,8.961237803018435
3398,US-2022-133445-CHO-NUT-13000,05-10-2024,31-03-2028,Standard Class,133445,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,44.572,-122.0709,32.881893,-111.768036,977.7539138433775,2.955507827686755,5.624552228192764
3399,US-2022-115091-CHO-MIL-31000,05-10-2024,31-03-2028,Standard Class,115091,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,37.7693,-78.1699,32.076176,-81.088371,426.32698189990447,1.852653963799809,4.59614074203795
3400,US-2022-115091-CHO-MIL-31000,05-10-2024,31-03-2028,Standard Class,115091,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,37.7693,-78.1699,32.076176,-81.088371,426.32698189990447,1.852653963799809,2.4554630071525443
3401,US-2022-161214-CHO-MIL-31000,05-10-2024,30-03-2028,Second Class,161214,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,39.3185,-75.5071,32.076176,-81.088371,589.6012825647571,2.179202565129514,2.572346127305674
3402,US-2022-151722-CHO-TRI-54000,05-10-2024,31-03-2028,Standard Class,151722,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,40.3888,-82.7649,32.076176,-81.088371,581.4578987964325,2.162915797592865,3.7001819821482154
3403,US-2022-145828-CHO-MIL-31000,05-10-2024,29-03-2028,First Class,145828,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,40.3888,-82.7649,32.076176,-81.088371,581.4578987964325,2.162915797592865,1.4541348637983516
3404,US-2022-168529-CHO-MIL-31000,08-10-2024,03-04-2028,Standard Class,168529,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,7.997572466792526
3405,US-2022-131352-CHO-NUT-13000,08-10-2024,04-04-2028,Standard Class,131352,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,31.9686,-99.9018,32.881893,-111.768036,694.0681097269479,2.3881362194538958,3.9309846407808804
3406,US-2022-125710-CHO-TRI-54000,08-10-2024,04-04-2028,Standard Class,125710,United States,Houston,Texas,77036,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,31.9686,-99.9018,32.076176,-81.088371,1099.9496026189775,3.199899205237955,2.774051939681184
3407,US-2022-124499-CHO-MIL-31000,09-10-2024,04-04-2028,Standard Class,124499,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,43.3266,-84.5361,32.076176,-81.088371,799.0939472572701,2.59818789451454,4.442937433821915
3408,US-2022-124499-CHO-MIL-31000,09-10-2024,04-04-2028,Standard Class,124499,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,43.3266,-84.5361,32.076176,-81.088371,799.0939472572701,2.59818789451454,3.9982241647013836
3409,US-2022-124107-CHO-SCR-58000,09-10-2024,03-04-2028,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,43.3266,-84.5361,32.881893,-111.768036,1635.8269360528968,4.2716538721057935,4.093673954683181
3410,US-2022-162761-CHO-MIL-31000,09-10-2024,04-04-2028,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,27.7663,-81.6868,32.076176,-81.088371,299.7214298619735,1.599442859723947,4.0366540461615665
3411,US-2022-162761-CHO-MIL-31000,09-10-2024,04-04-2028,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,27.7663,-81.6868,32.076176,-81.088371,299.7214298619735,1.599442859723947,1.8592170745534786
3412,US-2022-162761-CHO-NUT-13000,09-10-2024,04-04-2028,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,27.7663,-81.6868,32.881893,-111.768036,1820.81827686344,4.6416365537268796,6.639994039338295
3413,US-2022-124107-CHO-MIL-31000,09-10-2024,03-04-2028,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,43.3266,-84.5361,32.076176,-81.088371,799.0939472572701,2.59818789451454,4.191430536278327
3414,US-2022-141040-CHO-TRI-54000,09-10-2024,04-04-2028,Second Class,141040,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,1.8819038382364046
3415,US-2022-129098-CHO-FUD-51000,09-10-2024,04-04-2028,Standard Class,129098,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,37.7693,-78.1699,32.881893,-111.768036,1911.9687012678346,4.82393740253567,6.795813877454274
3416,US-2022-124107-CHO-NUT-13000,09-10-2024,03-04-2028,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,43.3266,-84.5361,32.881893,-111.768036,1635.8269360528968,4.2716538721057935,4.154033533361114
3417,US-2022-141040-CHO-NUT-13000,09-10-2024,04-04-2028,Second Class,141040,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,5.8670748845037295
3418,US-2022-124107-CHO-NUT-13000,09-10-2024,03-04-2028,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,43.3266,-84.5361,32.881893,-111.768036,1635.8269360528968,4.2716538721057935,4.437895877988444
3419,US-2022-132388-CHO-MIL-31000,10-10-2024,03-04-2028,First Class,132388,United States,Santa Barbara,California,93101,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,2.196559173391778
3420,US-2022-112522-CHO-MIL-31000,10-10-2024,08-04-2028,Standard Class,112522,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,40.3495,-88.9861,32.076176,-81.088371,720.340311870563,2.440680623741126,3.235286085109937
3421,US-2022-132388-OTH-GUM-21000,10-10-2024,03-04-2028,First Class,132388,United States,Santa Barbara,California,93101,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,36.7783,-119.4179,41.446333,-90.565487,1571.2464205037732,4.142492841007546,1.9996121580347583
3422,US-2022-109736-CHO-TRI-54000,10-10-2024,02-04-2028,First Class,109736,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,36.7783,-119.4179,32.076176,-81.088371,2192.2162092613235,5.384432418522647,3.1688826149351517
3423,US-2022-134719-CHO-TRI-54000,10-10-2024,06-04-2028,Standard Class,134719,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,27.7663,-81.6868,32.076176,-81.088371,299.7214298619735,1.599442859723947,2.739839216489784
3424,US-2022-108966-CHO-SCR-58000,11-10-2024,09-04-2028,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,27.7663,-81.6868,32.881893,-111.768036,1820.81827686344,4.6416365537268796,7.297019435300697
3425,US-2022-108966-CHO-FUD-51000,11-10-2024,09-04-2028,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,27.7663,-81.6868,32.881893,-111.768036,1820.81827686344,4.6416365537268796,5.541645427351598
3426,US-2022-112053-CHO-SCR-58000,11-10-2024,04-04-2028,Second Class,112053,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,6.045640088848775
3427,US-2022-102281-CHO-TRI-54000,12-10-2024,05-04-2028,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,1.7305868060670726
3428,US-2022-102281-CHO-TRI-54000,12-10-2024,05-04-2028,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,2.636157367344899
3429,US-2022-159786-CHO-FUD-51000,12-10-2024,08-04-2028,Second Class,159786,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,42.1657,-74.9481,32.881893,-111.768036,2097.243649400045,5.19448729880009,5.549845960632627
3430,US-2022-102281-CHO-MIL-31000,12-10-2024,05-04-2028,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,2.4095900954583835
3431,US-2022-134747-CHO-SCR-58000,12-10-2024,08-04-2028,Second Class,134747,United States,Noblesville,Indiana,46060,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,39.8494,-86.2583,32.881893,-111.768036,1491.5397368435285,3.983079473687057,4.3563157228471585
3432,US-2022-102281-OTH-GUM-21000,12-10-2024,05-04-2028,First Class,102281,United States,New York City,New York,10035,Other,Atlantic,OTH-GUM-21000,Wonka Gum,10.0,8,5.2,4.8,Secret Factory,42.1657,-74.9481,41.446333,-90.565487,804.1832935064026,2.608366587012805,2.6420005571698817
3433,US-2022-142993-CHO-FUD-51000,12-10-2024,08-04-2028,Standard Class,142993,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,47.4009,-121.4905,32.881893,-111.768036,1124.0954320789524,3.248190864157905,5.29008680505108
3434,US-2022-142993-CHO-NUT-13000,12-10-2024,08-04-2028,Standard Class,142993,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,47.4009,-121.4905,32.881893,-111.768036,1124.0954320789524,3.248190864157905,4.793954099082534
3435,US-2022-102281-CHO-TRI-54000,12-10-2024,05-04-2028,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,42.1657,-74.9481,32.076176,-81.088371,773.776441058145,2.54755288211629,3.346479505627279
3436,US-2022-134747-CHO-SCR-58000,12-10-2024,08-04-2028,Second Class,134747,United States,Noblesville,Indiana,46060,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,39.8494,-86.2583,32.881893,-111.768036,1491.5397368435285,3.983079473687057,4.694309171510971
3437,US-2022-134747-CHO-TRI-54000,12-10-2024,08-04-2028,Second Class,134747,United States,Noblesville,Indiana,46060,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,39.8494,-86.2583,32.076176,-81.088371,609.2429472395762,2.2184858944791523,2.6774814312826827
3438,US-2022-114300-CHO-TRI-54000,13-10-2024,08-04-2028,Standard Class,114300,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,37.6681,-84.6701,32.076176,-81.088371,436.0629179889469,1.8721258359778936,1.7871452207361715
3439,US-2022-114300-CHO-TRI-54000,13-10-2024,08-04-2028,Standard Class,114300,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,37.6681,-84.6701,32.076176,-81.088371,436.0629179889469,1.8721258359778936,1.7775426599960102
